vuln_id,cve,scanner,component,severity,state,disposition,title,justification,url
345912201,CVE-2026-53614,Container Scanning,liblastlog2-2,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53614 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:liblastlog2-2,"liblastlog2-2: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912201
345912195,CVE-2026-53614,Container Scanning,libuuid1,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53614 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libuuid1,"libuuid1: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912195
345912194,CVE-2026-53613,Container Scanning,libsmartcols1,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53613 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libsmartcols1,"libsmartcols1: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912194
345912185,CVE-2026-53614,Container Scanning,bsdutils,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53614 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:bsdutils,"bsdutils: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912185
345912165,CVE-2026-53612,Container Scanning,login,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53612 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:login,"login: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912165
345912157,CVE-2026-53613,Container Scanning,libblkid1,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53613 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libblkid1,"libblkid1: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912157
345912154,CVE-2026-53613,Container Scanning,login,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53613 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:login,"login: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912154
345912131,CVE-2026-53613,Container Scanning,libuuid1,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53613 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libuuid1,"libuuid1: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912131
345912125,CVE-2026-53614,Container Scanning,libmount1,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53614 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libmount1,"libmount1: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912125
345912122,CVE-2026-53612,Container Scanning,util-linux,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53612 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:util-linux,"util-linux: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912122
345912119,CVE-2026-53613,Container Scanning,libmount1,UNKNOWN,DISMISSED,Not applicable,CVE-2026-53613 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libmount1,"libmount1: single non-root Python process; mount/login/lastlog functionality is never invoked. No fixed version in Debian trixie. D4 review, issue #304 (note 3650491306).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912119
345912116,CVE-2026-61632,Dependency Scanning,pymdown-extensions,MEDIUM,DISMISSED,Not applicable,PyMdown Extensions: Path traversal in the b64 extension lets <img src> read files outside base_path,"Not applicable — the vulnerable functionality is never enabled. pymdown-extensions is not imported anywhere in this codebase; it arrives only as a transitive dependency of marimo (interactive report pages), and marimo's markdown renderer explicitly disables the b64 extension this CVE lives in — its source comments it out with the note 'Base64 is not enabled, since app users could potentially use it to grab files they shouldn't have access to' (marimo/_output/md.py, verified in marimo 0.23.16). No code path, user-facing or otherwise, loads pymdownx.b64. Footnote: requirements.lock has since moved to pymdown-extensions 11.0.1 (finding was against 10.21.3), so the finding may also age out on a future scan; the dismissal rests on unreachability, not the version. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912116
345912101,,SAST / IaC,Dockerfile:48,CRITICAL,DISMISSED,Acceptable risk,Missing User Instruction,"#287 accepted root pending an app-wide port move. Superseded 2026-08-06 by the actual fix on feature/304 (USER app uid 1000 + port 8080, commit a268b73); current-generation duplicate 349121555 tracks the fix through merge. This 2026-07-30 fingerprint will not re-detect. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912101
345912331,,SAST / IaC,frontend/src/api.js:245,HIGH,DISMISSED,False positive,Server-side request forgery (SSRF),"False positive — wrong-runtime rule. nodejs_scan's node_ssrf targets Node.js server code; frontend/src/api.js is browser code (Vite/Vue bundle), so there is no server-side request to forge — the fetch runs from the user's own browser and network position. Independently: both URLs are same-origin relative paths (/api/...), so no host component is attacker-controllable (SSRF requires steering the request host); and every interpolated value is wrapped in encodeURIComponent, so a hostile value cannot escape its path segment. Caller provenance: getJob ids come from job manifests returned by our own backend (useJobs.js polling); launchDeploy target/action come from fixed buttons in DeploymentsDialog.vue (s3|ecs|eks x deploy|destroy). Checked for a mislabeled real issue (unencoded interpolation / user-controlled full URL): none present. Backfills the reasonless 2026-07-31 (#287) dismissal. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912331
345912330,,SAST / IaC,frontend/src/api.js:205,HIGH,DISMISSED,False positive,Server-side request forgery (SSRF),"False positive — wrong-runtime rule. nodejs_scan's node_ssrf targets Node.js server code; frontend/src/api.js is browser code (Vite/Vue bundle), so there is no server-side request to forge — the fetch runs from the user's own browser and network position. Independently: both URLs are same-origin relative paths (/api/...), so no host component is attacker-controllable (SSRF requires steering the request host); and every interpolated value is wrapped in encodeURIComponent, so a hostile value cannot escape its path segment. Caller provenance: getJob ids come from job manifests returned by our own backend (useJobs.js polling); launchDeploy target/action come from fixed buttons in DeploymentsDialog.vue (s3|ecs|eks x deploy|destroy). Checked for a mislabeled real issue (unencoded interpolation / user-controlled full URL): none present. Backfills the reasonless 2026-07-31 (#287) dismissal. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912330
351178280,,SAST / IaC,Dockerfile:281,MEDIUM,DISMISSED,Acceptable risk,Apt Get Install Pin Version Not Defined,"Unpinned apt/npm in the operator-only ops stage, which is never deployed to the serving image; mirrors the #287 disposition of the same finding class. #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/351178280
351178279,,SAST / IaC,Dockerfile:281,MEDIUM,DISMISSED,Acceptable risk,NPM Install Command Without Pinned Version,"Unpinned apt/npm in the operator-only ops stage, which is never deployed to the serving image; mirrors the #287 disposition of the same finding class. #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/351178279
351178278,,SAST / IaC,deck/deck_checks.py:47,MEDIUM,DISMISSED,False positive,Improper authorization in handler for custom URL scheme,"The URL is app_url from shots.yaml (committed, trusted config), not user input; no scheme/host injection is possible. #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/351178278
349121552,,SAST / IaC,Dockerfile:246,MEDIUM,DISMISSED,Acceptable risk,NPM Install Command Without Pinned Version,npm install -g aws-cdk sits in the same operator-only ops stage; tracking the current cdk CLI there is deliberate. Mirrors the #287 disposition of its old-generation twin (345912099). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121552
349121547,,SAST / IaC,Dockerfile:84,MEDIUM,DISMISSED,Mitigating control,Unpinned Package Version in Pip Install,"The flagged pip install is fully version-pinned: packages come from requirements.lock (-r/-c) resolved against the content-addressed vendored wheelhouse (#271; PIP_WHEELS_VERSION is derived from the lock's own sha256, #296). KICS only pattern-matches for ==pins on the RUN line and cannot see lockfile pinning. Control: requirements.lock + content-addressed capture. Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121547
349121546,,SAST / IaC,Dockerfile:246,MEDIUM,DISMISSED,Acceptable risk,Apt Get Install Pin Version Not Defined,"apt-get install sits in the ops stage — an operator-run toolchain image, built only explicitly (docker build --target ops), never pushed to ECR or deployed, documented in the Dockerfile as deliberately outside the enclave/pinning scope. Mirrors the #287 disposition of its old-generation twin (345912096). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121546
349121489,,SAST / IaC,frontend/e2e/search.spec.js:334,MEDIUM,DISMISSED,Used in tests,Regular expression with non-literal value,Playwright e2e spec (frontend/e2e/search.spec.js): the dynamic RegExp is constructed from the suite's own fixture data inside test code that never ships to production. The rule targets user-input-driven RegExp DoS in application code. Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121489
346978061,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:34,MEDIUM,DISMISSED,Acceptable risk,Container Running With Low UID,Same root cause as 'Container Running As Root' — accepted risk per #287 for the privileged port-80 bind. Re-flagged only because the securityContext edit changed the fingerprint.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346978061
346978060,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:25,MEDIUM,DISMISSED,Acceptable risk,Container Running As Root,"Accepted risk per #287: the container binds privileged port 80, so it runs as root. Going non-root requires an app-wide port migration across EKS/ECS/single-box; 'fully functional' is the hard constraint. Compensating controls in place: allowPrivilegeEscalation=false, all capabilities dropped except NET_BIND_SERVICE, seccompProfile RuntimeDefault, automountServiceAccountToken=false. Re-flagged only because the securityContext edit changed the fingerprint.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346978060
345912378,,SAST / IaC,slides/243-slide-brief-as-is-to-be/build_brief.py:66,MEDIUM,DISMISSED,False positive,Improper restriction of XML external entity reference,Same as deck/build_deck.py:83 — parses the theme part of the repo's own .pptx template; no untrusted XML reaches the call and stdlib ElementTree does not resolve external entities by default. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912378
345912348,,SAST / IaC,scripts/fetch-apt-debs.py:42,MEDIUM,DISMISSED,False positive,Improper authorization in handler for custom URL scheme,"Same as line 36 — registry base and package names are trusted build inputs; no user-controlled URL/scheme. Build-time script, not a runtime service. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912348
345912340,,SAST / IaC,scripts/fetch-apt-debs.py:36,MEDIUM,DISMISSED,False positive,Improper authorization in handler for custom URL scheme,"urlretrieve URL is built from trusted CLI args (project package-registry base + version, passed by Makefile/CI) and manifest-listed package names; no user-controlled scheme or URL reaches the call. Build-time script, not a runtime service. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912340
345912333,,SAST / IaC,deck/build_deck.py:83,MEDIUM,DISMISSED,False positive,Improper restriction of XML external entity reference,"etree.fromstring parses theme1.xml obtained from the local .pptx template package via python-pptx part_related_by — repo-controlled input, not attacker-supplied XML; stdlib ElementTree does not resolve external entities by default. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912333
345912099,,SAST / IaC,Dockerfile:166,MEDIUM,DISMISSED,Acceptable risk,NPM Install Command Without Pinned Version,"npm install -g aws-cdk sits in the ops stage — built explicitly by an operator, never pushed to ECR or deployed; tracking the current cdk CLI there is deliberate. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912099
345912096,,SAST / IaC,Dockerfile:166,MEDIUM,DISMISSED,Acceptable risk,Apt Get Install Pin Version Not Defined,"apt-get install in the same operator-only ops stage, which pulls tooling from the internet by design and never ships. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912096
345912095,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,MEDIUM,DISMISSED,Acceptable risk,Container Running As Root,#287 accepted root pending the port move. Superseded by feature/304: deployment.yaml now sets runAsNonRoot: true / runAsUser 1000 (commit a268b73). Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912095
345912089,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,MEDIUM,DISMISSED,Acceptable risk,Container Running With Low UID,"#287 kept root. feature/304 sets runAsUser 1000 — non-root but below this rule's >=10000 bar, chosen to match the single-box bind-mount owner (ec2-user uid 1000). If the rule refires post-merge, the disposition remains acceptable risk on the same grounds. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912089
349121554,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:34,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121554
349121553,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:20,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121553
349121551,,SAST / IaC,Dockerfile:109,INFO,DISMISSED,Mitigating control,Healthcheck Instruction Missing,"No Docker HEALTHCHECK, but the container is orchestrated: the helm deployment defines readiness/liveness probes (now against :8080) and the single-box path health-checks via Caddy; kubelet ignores Docker HEALTHCHECK. Same rationale as the dispositioned old-generation twin (345912104). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121551
349121550,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:34,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121550
349121549,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:20,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121549
349121548,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:6,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121548
349121543,,SAST / IaC,helm/nce-safe-simulator/templates/service.yaml:3,INFO,DISMISSED,Not applicable,Service Does Not Target Pod,KICS template noise: the Service selector (app: {{ .Release.Name }}) exactly matches the Deployment's pod template labels in the same chart — verified. The rule cannot resolve Helm template expressions. Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121543
349121542,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:48,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121542
349121541,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:6,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121541
349121540,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:48,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, bounding the workload. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Same rationale as the dispositioned old-generation twins (#287 backfill). Refs #304 (D3 sweep of the remediation plan posted 2026-08-06).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121540
346978063,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:27,INFO,DISMISSED,Not applicable,Image Without Digest,"The chart deploys an image rebuilt on every release, so a pinned sha256 digest in values.yaml would be stale on the next build and require a chart edit per deploy. The mutable-tag exposure this finding really targets is tracked separately as a deploy-pipeline fix (immutable tag at push + deploy time).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346978063
346978062,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:25,INFO,DISMISSED,Not applicable,Root Container Not Mounted Read-only,"Verified 2026-08-03: readOnlyRootFilesystem would break the container. scripts/entrypoint-eks.sh runs 'ln -sf /mnt/config/config.json /app/config.json', writing into the image root filesystem on every boot. Persistent data already lives on EFS-backed PVCs; making the root FS read-only would require emptyDir mounts and an entrypoint rewrite for no additional protection.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346978062
345912113,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:47,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912113
345912110,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:19,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912110
345912109,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:4,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912109
345912108,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:4,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912108
345912107,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:21,INFO,DISMISSED,Acceptable risk,Image Without Digest,"Helm image is referenced by tag; tags are immutable CI artifacts from a team-controlled registry (#290 requires the exact ecr-push tag), so digest pinning adds churn without a meaningful integrity gain. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912107
345912105,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:19,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912105
345912104,,SAST / IaC,Dockerfile:48,INFO,DISMISSED,Mitigating control,Healthcheck Instruction Missing,"No Docker HEALTHCHECK, but the container is orchestrated: k8s readiness/liveness probes (deployment.yaml) and the single-box Caddy upstream perform the same function; kubelet ignores Docker HEALTHCHECK anyway. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912104
345912103,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:47,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912103
345912100,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:5,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912100
345912097,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,INFO,DISMISSED,Acceptable risk,Root Container Not Mounted Read-only,"Real hardening candidate, deferred: readOnlyRootFilesystem requires emptyDir mounts for /tmp and the Quarto/WeasyPrint/matplotlib cache paths. Accepted until that work is scheduled. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912097
345912094,,SAST / IaC,helm/nce-safe-simulator/templates/service.yaml:5,INFO,DISMISSED,Not applicable,Ensure Administrative Boundaries Between Resources,Service and all chart objects set namespace: {{ .Release.Namespace }} — segregation is parameterized per release; the finding fires on the template placeholder. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.,https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912094
